50;industrial_complex;934.00;9.70;1924.00;3.90;0
50;industrial_complex;889.00;9.70;2000.00;1.74;0
50;industrial_complex;880.00;9.70;1984.00;4.40;0
50;industrial_complex;1079.00;9.70;2042.00;0.79;0
50;industrial_complex;984.00;9.70;2049.00;3.81;0
50;air_base;985.00;9.70;2046.00;0.19;0
50;supply_node;1167.00;9.70;2179.00;3.55;0
50;supply_node;1183.00;9.70;2205.00;5.03;0
50;supply_node;1055.00;9.93;2032.00;1.68;0
50;supply_node;1065.00;9.70;2047.00;5.72;0
50;supply_node;1033.00;9.70;2015.00;0.92;0
50;supply_node;1033.00;9.80;2038.00;3.85;0
50;supply_node;993.00;9.80;2046.00;0.16;0
50;supply_node;1011.00;9.82;2029.00;3.09;0
50;supply_node;988.00;9.95;2026.00;6.03;0
50;supply_node;1021.00;9.70;1991.00;2.32;0
50;supply_node;989.00;10.00;2006.00;5.27;0
50;supply_node;967.00;10.00;1995.00;0.46;0
50;supply_node;1015.00;10.05;2005.00;4.50;0
50;supply_node;992.00;10.93;1984.00;1.15;0
50;supply_node;958.00;10.35;1974.00;2.63;0
50;supply_node;975.00;11.00;1970.00;0.39;0
50;supply_node;1032.00;11.23;1940.00;1.87;0
50;supply_node;963.00;10.88;1933.00;4.80;0
50;supply_node;982.00;10.57;1944.00;2.56;0
50;supply_node;1000.00;11.60;1930.00;4.04;0
50;supply_node;1052.00;11.40;1953.00;0.69;0
50;supply_node;995.00;9.98;1963.00;3.28;0
50;supply_node;1012.00;9.98;1970.00;6.21;0
50;supply_node;1023.00;12.05;1953.00;2.87;0
50;supply_node;1035.00;10.73;1969.00;5.45;0
50;supply_node;1002.00;11.40;1945.00;2.10;0
50;supply_node;966.00;10.10;1951.00;3.58;0
50;supply_node;964.00;9.80;1870.00;1.34;0
50;supply_node;987.00;9.70;1914.00;2.81;0
50;supply_node;989.00;10.18;1898.00;5.76;0
50;supply_node;982.00;9.70;1874.00;3.51;0
50;supply_node;949.00;9.82;1920.00;4.99;0
50;supply_node;942.00;9.50;1956.00;1.64;0
50;supply_node;922.00;9.70;1969.00;4.23;0
50;supply_node;932.00;9.70;1862.00;0.88;0
50;supply_node;903.00;9.70;2021.00;3.81;0
50;supply_node;874.00;9.70;1970.00;0.11;0
50;supply_node;894.00;9.50;2007.00;3.05;0
50;supply_node;919.00;9.70;2036.00;4.53;0
50;supply_node;976.00;9.90;1843.00;2.29;0
50;supply_node;983.00;9.70;1861.00;5.23;0
50;supply_node;889.00;9.70;2317.00;0.42;0
50;supply_node;896.00;9.50;2272.00;4.46;0
50;supply_node;900.00;9.50;2294.00;5.94;0
50;supply_node;911.00;9.70;2327.00;2.59;0
50;naval_base;925.00;9.70;1991.00;-3.46;17386
50;naval_base;972.00;9.50;1839.00;-3.93;17891
50;naval_base;1178.00;9.50;2188.00;-3.07;17501
50;naval_base;949.00;9.50;1830.00;-0.49;18338
50;naval_base;959.00;9.50;1953.00;-1.48;18327
50;naval_base;896.00;9.70;2025.00;-2.25;17041
50;naval_base;1022.00;9.70;1976.00;-4.12;16747
50;naval_base;881.00;9.93;2315.00;-3.02;16263
50;naval_base;1188.00;9.50;2207.00;-4.47;16243
50;naval_base;906.00;9.50;2003.00;1.28;17386
50;naval_base;972.00;9.70;2018.00;-2.06;17386
50;naval_base;929.00;9.70;1867.00;-1.89;17048
50;naval_base;1078.00;9.70;2059.00;-4.55;16747
50;naval_base;1036.00;9.70;2009.00;1.35;16747
50;naval_base;974.00;9.70;1874.00;1.05;17891
50;naval_base;1068.00;9.50;2073.00;-1.18;16739
50;naval_base;893.00;9.78;2277.00;-3.93;17794
50;naval_base;940.00;9.50;1927.00;-1.86;18327
50;naval_base;1031.00;9.70;1994.00;1.57;16747
50;naval_base;911.00;9.70;1918.00;-3.14;18327
50;naval_base;906.00;9.50;2038.00;-2.62;17041
50;naval_base;948.00;9.50;1970.00;-1.41;17386
50;naval_base;957.00;9.50;2005.00;-2.08;17386
50;naval_base;996.00;9.70;2055.00;-2.36;17088
50;naval_base;864.00;9.70;1940.00;-0.28;18031
50;naval_base;1015.00;9.50;2050.00;-3.19;16739
50;naval_base;1020.00;9.50;2053.00;-2.93;16739
50;naval_base;919.00;9.50;2329.00;1.19;16674
50;naval_base;976.00;9.70;1919.00;-1.51;17048
50;naval_base;970.00;9.70;1922.00;0.89;17048
50;naval_base;979.00;9.65;1926.00;-1.34;17048
50;naval_base;1037.00;9.70;1984.00;-3.06;16747
50;naval_base;943.00;9.70;1948.00;0.00;18327
50;naval_base;975.00;9.50;2025.00;-1.57;17386
50;naval_base;986.00;9.50;1856.00;0.79;17891
50;naval_base;1032.00;9.50;2004.00;1.50;16747
50;naval_base;906.00;9.70;2291.00;-1.57;17794
50;naval_base;1063.00;9.50;2029.00;0.88;16747
50;bunker;1004.00;11.53;1930.00;0.63;0
50;bunker;989.00;9.70;2032.00;3.30;0
50;bunker;1010.00;9.78;2021.00;5.96;0
50;bunker;945.00;9.70;1954.00;2.70;0
50;bunker;1171.00;9.70;2178.00;3.90;0
50;bunker;1023.00;10.07;2044.00;1.74;0
50;bunker;1019.00;9.85;1975.00;4.41;0
50;bunker;1080.00;9.70;2044.00;5.97;0
50;bunker;899.00;9.70;2025.00;2.35;0
50;bunker;924.00;9.88;1961.00;0.19;0
50;bunker;968.00;9.75;1990.00;1.39;0
50;bunker;1013.00;10.57;1995.00;4.42;0
50;bunker;1075.00;9.70;2088.00;2.26;0
50;bunker;889.00;10.28;2319.00;4.92;0
50;bunker;1000.00;9.88;1948.00;0.19;0
50;bunker;926.00;9.70;1863.00;2.86;0
50;bunker;1013.00;11.60;1948.00;0.70;0
50;bunker;995.00;11.43;2000.00;1.91;0
50;bunker;982.00;11.75;1963.00;4.93;0
50;bunker;1191.00;9.70;2217.00;1.31;0
50;bunker;1012.00;10.30;2004.00;3.97;0
50;bunker;948.00;9.70;1942.00;0.35;0
50;bunker;973.00;9.70;1906.00;3.37;0
50;bunker;1047.00;9.70;2041.00;6.04;0
50;bunker;981.00;10.48;1894.00;2.42;0
50;bunker;919.00;9.70;2038.00;0.26;0
50;bunker;980.00;10.30;1894.00;0.36;0
50;bunker;1031.00;10.88;1942.00;4.48;0
50;bunker;963.00;10.45;1919.00;0.86;0
50;bunker;1002.00;9.90;1989.00;3.88;0
50;bunker;948.00;9.70;1982.00;5.09;0
50;bunker;987.00;10.10;1881.00;2.93;0
50;bunker;1002.00;9.90;1973.00;5.59;0
50;bunker;1066.00;10.82;1960.00;0.87;0
50;bunker;876.00;9.70;1967.00;4.99;0
50;bunker;987.00;9.70;2046.00;1.38;0
50;bunker;1029.00;9.70;2013.00;4.04;0
50;bunker;892.00;9.70;2002.00;5.60;0
50;bunker;899.00;9.70;2296.00;3.44;0
50;bunker;1032.00;10.93;1964.00;4.64;0
50;bunker;990.00;10.32;1951.00;2.48;0
50;bunker;984.00;9.70;1860.00;4.05;0
50;bunker;945.00;9.70;1905.00;0.43;0
50;bunker;970.00;10.10;1946.00;3.09;0
50;bunker;980.00;10.43;1840.00;6.11;0
50;bunker;894.00;9.70;2274.00;3.95;0
50;bunker;913.00;9.85;2329.00;5.16;0
50;coastal_bunker;935.00;9.85;1926.00;-1.86;0
50;coastal_bunker;943.00;9.50;1956.00;0.00;0
50;coastal_bunker;1190.00;9.70;2210.00;-4.47;0
50;coastal_bunker;1056.00;9.98;2024.00;0.88;0
50;coastal_bunker;1180.00;9.50;2171.00;1.00;0
50;coastal_bunker;990.00;10.28;1869.00;1.05;0
50;coastal_bunker;959.00;9.50;1892.00;-3.02;0
50;coastal_bunker;1069.00;9.50;2092.00;-1.18;0
50;coastal_bunker;909.00;9.50;1978.00;-1.84;0
50;coastal_bunker;1067.00;9.70;2060.00;-2.76;0
50;coastal_bunker;958.00;10.05;1956.00;-1.48;0
50;coastal_bunker;897.00;9.82;2328.00;-3.02;0
50;coastal_bunker;928.00;9.70;1895.00;-3.14;0
50;coastal_bunker;950.00;9.50;1995.00;-2.08;0
50;coastal_bunker;879.00;9.50;1991.00;-0.54;0
50;coastal_bunker;922.00;9.50;1865.00;-1.89;0
50;coastal_bunker;971.00;9.50;1843.00;-3.93;0
50;coastal_bunker;1023.00;9.50;1988.00;1.57;0
50;coastal_bunker;910.00;9.50;2323.00;1.19;0
50;coastal_bunker;987.00;9.50;1855.00;0.79;0
50;coastal_bunker;899.00;9.50;2265.00;-3.93;0
50;coastal_bunker;1035.00;9.50;2005.00;1.35;0
50;coastal_bunker;888.00;9.50;2018.00;-1.45;0
50;coastal_bunker;952.00;9.70;1981.00;-1.41;0
50;coastal_bunker;904.00;9.75;2007.00;1.28;0
50;coastal_bunker;1014.00;9.70;2050.00;-3.19;0
50;coastal_bunker;968.00;9.50;1912.00;-1.51;0
50;coastal_bunker;1034.00;9.70;2052.00;-2.93;0
50;coastal_bunker;982.00;9.70;2032.00;-2.14;0
50;coastal_bunker;1039.00;9.70;1984.00;-3.06;0
50;coastal_bunker;1001.00;9.70;2053.00;-4.17;0
50;coastal_bunker;979.00;9.50;2009.00;-2.06;0
50;coastal_bunker;928.00;9.70;2039.00;1.25;0
50;coastal_bunker;981.00;9.50;1929.00;-1.34;0
50;coastal_bunker;903.00;9.50;2291.00;-1.57;0
50;coastal_bunker;1033.00;9.50;2004.00;1.50;0
50;coastal_bunker;1018.00;9.70;1976.00;-4.12;0
50;anti_air_building;942.00;9.70;1958.00;1.07;0
50;anti_air_building;979.00;9.70;1838.00;2.29;0
50;anti_air_building;895.00;9.70;2325.00;0.13;0
50;synthetic_refinery;1071.00;9.70;2056.00;4.25;0
50;floating_harbor;903.80;9.50;2336.60;0.64;19408
238;floating_harbor;1105.64;9.50;1303.07;-4.28;13747
184;floating_harbor;1659.00;9.50;1743.00;0.96;11183
35;arms_factory;2016.00;9.70;2168.00;0.79;0
35;arms_factory;2100.00;9.70;2097.00;3.81;0
35;arms_factory;1865.00;10.07;2189.00;0.19;0
35;arms_factory;2079.00;9.70;2130.00;2.85;0
35;arms_factory;1987.00;9.70;2083.00;4.41;0
35;arms_factory;1841.00;9.70;1994.00;2.25;0
35;industrial_complex;2094.00;9.70;2152.00;3.46;0
35;industrial_complex;2020.00;9.70;2108.00;1.30;0
35;industrial_complex;2142.00;9.70;2157.00;2.86;0
35;industrial_complex;1934.00;9.75;2127.00;5.52;0
35;industrial_complex;2055.00;9.70;2154.00;1.90;0
35;industrial_complex;2033.00;9.50;2107.00;6.03;0
35;air_base;1871.00;9.70;2110.00;1.31;0
35;supply_node;2082.00;9.70;2149.00;5.94;0
35;supply_node;2080.00;9.70;2129.00;2.59;0
35;supply_node;2062.00;9.70;2131.00;0.35;0
35;supply_node;2103.00;9.70;2141.00;1.83;0
35;supply_node;2136.00;9.70;2186.00;4.76;0
35;supply_node;2044.00;9.70;2157.00;1.07;0
35;supply_node;2051.00;9.70;2133.00;4.00;0
35;supply_node;2068.00;9.70;2165.00;0.65;0
35;supply_node;2030.00;9.70;2130.00;3.24;0
35;supply_node;2021.00;9.70;2154.00;6.18;0
35;supply_node;2008.00;9.70;2141.00;1.37;0
35;supply_node;2021.00;9.70;2112.00;5.41;0
35;supply_node;2042.00;9.50;2130.00;2.07;0
35;supply_node;2003.00;9.70;2122.00;3.54;0
35;supply_node;1993.00;9.70;2094.00;1.30;0
35;supply_node;1981.00;9.70;2133.00;2.78;0
35;supply_node;1957.00;9.80;2150.00;5.72;0
35;supply_node;1967.00;9.70;2107.00;2.02;0
35;supply_node;1984.00;9.70;2083.00;4.95;0
35;supply_node;1967.00;9.50;2074.00;1.60;0
35;supply_node;1944.00;9.70;2080.00;3.09;0
35;supply_node;1946.00;9.70;2136.00;0.84;0
35;supply_node;1961.00;9.70;2121.00;2.32;0
35;supply_node;1984.00;9.70;2112.00;5.25;0
35;supply_node;1958.00;9.70;2095.00;3.02;0
35;supply_node;1976.00;9.70;2105.00;4.49;0
35;supply_node;1943.00;9.70;2112.00;1.14;0
35;supply_node;2053.00;9.70;2065.00;3.73;0
35;supply_node;2020.00;9.70;2095.00;0.38;0
35;supply_node;2063.00;9.70;2108.00;3.32;0
35;supply_node;2073.00;9.70;2089.00;5.90;0
35;supply_node;2075.00;9.70;2105.00;2.56;0
35;supply_node;2043.00;9.70;2104.00;4.03;0
35;supply_node;2051.00;9.70;2088.00;1.79;0
35;supply_node;2011.00;9.70;2088.00;4.72;0
35;supply_node;2033.00;9.70;2081.00;6.21;0
35;supply_node;2040.00;9.70;2111.00;3.96;0
35;supply_node;2072.00;9.70;2074.00;5.44;0
35;supply_node;2127.00;9.70;2098.00;2.09;0
35;supply_node;2097.00;9.70;2098.00;6.14;0
35;supply_node;2150.00;9.70;2149.00;1.33;0
35;supply_node;2089.00;9.70;2088.00;4.27;0
35;supply_node;2135.00;9.70;2136.00;0.57;0
35;supply_node;2111.00;9.70;2126.00;3.51;0
35;supply_node;2131.00;9.70;2120.00;4.98;0
35;supply_node;2111.00;9.70;2082.00;2.74;0
35;supply_node;2114.00;9.70;2096.00;5.68;0
35;supply_node;2117.00;9.70;2106.00;0.87;0
35;supply_node;2117.00;9.70;2112.00;4.91;0
35;supply_node;2141.00;9.70;2106.00;0.11;0
35;supply_node;1819.00;9.70;2019.00;3.05;0
35;supply_node;1815.00;9.70;2006.00;0.80;0
35;supply_node;1829.00;9.70;1991.00;2.28;0
35;supply_node;1816.00;9.70;1993.00;5.22;0
35;supply_node;2018.00;9.70;2070.00;1.52;0
35;supply_node;1973.00;9.70;2034.00;4.45;0
35;supply_node;2001.00;9.70;2069.00;1.11;0
35;supply_node;1978.00;9.70;2061.00;3.69;0
35;supply_node;1983.00;9.93;1999.00;0.35;0
35;supply_node;2033.00;9.70;2010.00;1.82;0
35;supply_node;2003.00;9.70;2012.00;5.86;0
35;supply_node;1999.00;9.70;2056.00;2.52;0
35;supply_node;2049.00;9.70;2050.00;4.00;0
35;supply_node;1986.00;9.70;2022.00;1.75;0
35;supply_node;2012.00;9.70;2044.00;3.23;0
35;supply_node;2001.00;9.70;2031.00;6.17;0
35;supply_node;2024.00;9.70;2058.00;3.93;0
35;supply_node;2025.00;9.70;2052.00;5.40;0
35;supply_node;2035.00;9.70;2051.00;2.05;0
35;supply_node;1959.00;9.70;2040.00;4.64;0
35;supply_node;2028.00;9.70;2041.00;1.29;0
35;supply_node;1988.00;9.70;2040.00;4.23;0
35;supply_node;2023.00;9.70;2028.00;0.53;0
35;supply_node;1954.00;9.70;2025.00;3.47;0
35;supply_node;1973.00;9.80;2005.00;4.94;0
35;supply_node;1997.00;9.70;2042.00;2.70;0
35;supply_node;2046.00;9.70;2020.00;4.18;0
35;supply_node;2048.00;9.70;2035.00;0.84;0
35;supply_node;1947.00;9.70;1964.00;4.88;0
35;supply_node;1936.00;9.80;2000.00;0.07;0
35;supply_node;1912.00;9.70;1956.00;3.01;0
35;supply_node;1967.00;9.70;1972.00;5.59;0
35;supply_node;1930.00;9.70;1985.00;2.24;0
35;supply_node;1960.00;9.70;2010.00;5.18;0
35;supply_node;1950.00;10.03;1980.00;0.38;0
35;supply_node;1970.00;9.70;1985.00;4.42;0
35;supply_node;1924.00;9.70;1997.00;5.89;0
35;supply_node;1930.00;9.70;1952.00;2.54;0
35;supply_node;1945.00;10.07;1994.00;0.31;0
35;supply_node;1944.00;9.70;2012.00;1.78;0
35;supply_node;1959.00;9.70;1995.00;4.72;0
35;supply_node;1913.00;9.82;1992.00;1.02;0
35;supply_node;1988.00;9.70;1982.00;3.96;0
35;supply_node;1891.00;9.70;1954.00;0.61;0
35;supply_node;1924.00;9.70;1973.00;3.19;0
35;supply_node;1984.00;9.70;1966.00;6.13;0
35;supply_node;1966.00;9.70;1959.00;1.33;0
35;supply_node;1904.00;9.70;1972.00;5.37;0
35;supply_node;2037.00;9.70;1990.00;2.02;0
35;supply_node;2000.00;9.70;1968.00;3.50;0
35;supply_node;1993.00;9.70;1918.00;1.26;0
35;supply_node;2011.00;9.70;1930.00;2.73;0
35;supply_node;2028.00;9.70;1925.00;5.67;0
35;supply_node;2012.00;9.70;1950.00;3.43;0
35;supply_node;2034.00;9.70;1945.00;4.91;0
35;supply_node;2011.00;9.70;1907.00;1.56;0
35;supply_node;2010.00;9.70;1990.00;4.15;0
